ds,Open,Volume,Close,Close_Lag1,MA7
2017-12-14,2583.370864700785,2.7141298083747962,2590.070892630854,2592.39981510611,2591.5094825408573
2017-12-15,2583.4832122231533,2.872725172029946,2595.719833716755,2590.070892630854,2591.8580828608233
2017-12-18,2595.968331002867,4.957449871153823,2603.650537816191,2595.719833716755,2593.9980372783207
2017-12-19,2597.1000872630198,9.103366382605557,2603.94308305967,2603.650537816191,2595.704985570831
2017-12-20,2599.4470889314284,3.958597592599502,2607.2514087314653,2603.94308305967,2597.7390000251935
2017-12-21,2600.381775285941,8.836822487229695,2606.816388478795,2607.2514087314653,2599.978851362834
2017-12-22,2602.728450809206,9.020154948708825,2614.180988023695,2606.816388478795,2603.0904474939184
2017-12-26,2622.9258900414857,14.224802808798351,2627.114430375231,2614.180988023695,2608.3823814574002
2017-12-27,2626.2283382630876,8.558898028352772,2631.0147945818794,2627.114430375231,2613.424518723846
2017-12-28,2627.8242985223437,12.826194079871804,2630.938077036211,2631.0147945818794,2617.322738612421
2017-12-29,2630.5406163669454,12.321085782732286,2638.4372163253956,2630.938077036211,2622.250471936096
2018-01-01,2647.84331587269,11.42143404610689,2649.483619130685,2638.4372163253956,2628.2836448502703
2018-01-02,2649.5766051659066,14.304738457524804,2650.0417379784894,2649.483619130685,2634.458694778798
2018-01-03,2651.9282471331385,7.803771660025017,2653.08432197548,2650.0417379784894,2640.016313914767
2018-01-04,2652.4205739541285,11.260410115688924,2652.0743979674917,2653.08432197548,2643.5820235708047
2018-01-05,2653.917769524755,9.986683851510398,2658.5974568233673,2652.0743979674917,2647.522403891017
2018-01-08,2667.260093842679,7.191803370253243,2666.7760089664293,2658.5974568233673,2652.642108452477
2018-01-09,2667.7001873848826,9.624292692076665,2666.4952438838295,2666.7760089664293,2656.6503981036817
2018-01-10,2668.9507609770912,2.7794779990750085,2668.984536597372,2666.4952438838295,2659.4362434560658
2018-01-11,2668.445554922772,6.005300594942603,2667.5398236681085,2668.984536597372,2661.935969983154
2018-01-12,2669.075184323514,4.6170767499915435,2673.7607905649047,2667.5398236681085,2664.889751210215
2018-01-15,2680.781509227509,2.1671069042184063,2681.8956440702527,2673.7607905649047,2669.149929224895
2018-01-16,2681.032446352383,4.927221604352159,2681.8842774757445,2681.8956440702527,2672.47661788952
2018-01-17,2682.2742893614395,-1.4982894345441544,2684.7708162144568,2681.8842774757445,2675.0473046392385
2018-01-18,2681.933624590334,2.226512489373204,2683.836027315815,2684.7708162144568,2677.5245594152366
2018-01-19,2682.8886780326193,1.4032600876386478,2690.66070858084,2683.836027315815,2680.6211554128745
2018-01-22,2696.346473278896,0.8904745772851765,2700.9397760117363,2690.66070858084,2685.39257717625
2018-01-23,2697.3594223026057,4.323239854356652,2701.6697008562633,2700.9397760117363,2689.3795643607295
2018-01-24,2699.4068623061626,-1.442839478946161,2705.267645180749,2701.6697008562633,2692.7184216622295
2018-01-25,2699.88678451421,2.9132099600708212,2704.9897498872597,2705.267645180749,2696.0192034353026
2018-01-29,2717.194782072873,3.571673624905302,2723.7683797708555,2704.9897498872597,2701.5902839433597
2018-01-30,2718.720781184717,7.325020395192459,2724.607007127939,2723.7683797708555,2707.4147096308066
2018-01-31,2721.1633686164787,1.7979570428853164,2728.175419437932,2724.607007127939,2712.773954038962
2018-02-01,2721.9110917091234,6.310472304285631,2727.730540743192,2728.175419437932,2716.601206143456
2018-02-02,2723.8092316585526,6.15188265351975,2734.8358376765655,2727.730540743192,2721.3392256892134
2018-02-05,2738.9893226090976,6.830207963351067,2744.6340692562017,2734.8358376765655,2726.963000557135
2018-02-06,2740.1641361597485,10.390655343228653,2744.7765464112317,2744.6340692562017,2732.646828631988
2018-02-07,2742.1639142765443,4.626203733290813,2747.597439172143,2744.7765464112317,2736.050979975029
2018-02-08,2742.3951798934336,8.868138532027247,2746.3763338778795,2747.597439172143,2739.160883796449
2018-02-09,2743.722904285448,8.417561724114908,2752.6996773034275,2746.3763338778795,2742.6643492058056
2018-02-12,2757.073003629613,8.208451839870671,2760.3341583467964,2752.6996773034275,2747.3220088634635
2018-02-14,2759.1193818140805,5.508714974785762,2762.185081186829,2760.3341583467964,2751.229043650644
2018-02-15,2758.8603753366497,9.556936990905658,2760.5429771712656,2762.185081186829,2753.5017447813675
2018-02-16,2759.7602671305494,8.956247527433117,2766.5419236470852,2760.5429771712656,2756.6110843864894
2018-02-19,2772.229681836307,8.58034817919154,2773.7498656000353,2766.5419236470852,2760.34714530476
2018-02-20,2772.648458328114,11.913232358508232,2773.2999546088213,2773.7498656000353,2764.1933768377517
2018-02-21,2773.977381870086,5.9921043135433205,2775.660035518188,2773.2999546088213,2767.473428011289
2018-02-22,2773.6199730232825,10.14872705405272,2774.0963835426383,2775.660035518188,2769.4394601821227
2018-02-23,2774.431553040189,9.681394439948926,2780.1752639724846,2774.0963835426383,2772.0094862943597
2018-02-26,2786.480679746169,9.759519353435309,2787.375881042617,2780.1752639724846,2775.842758275981
2018-02-27,2786.6321333652095,13.226873490528575,2786.7571943748294,2787.375881042617,2778.7306540942304
2018-02-28,2787.594117858944,7.414183152641698,2788.8277063016226,2786.7571943748294,2780.884631337314
2018-03-01,2786.751724587047,11.643345960521108,2786.8358888211424,2788.8277063016226,2782.8183362247887
2018-03-05,2796.2643016420116,11.028794123513546,2796.8348710536147,2786.8358888211424,2785.84331272985
2018-03-06,2795.2159090749956,14.28607330359473,2795.011489297727,2796.8348710536147,2788.831184980577
2018-03-07,2794.8502375341754,8.198790790597707,2795.7498717371127,2795.011489297727,2791.056128946952
2018-03-08,2792.572662476686,12.09115323141086,2792.3237074115887,2795.7498717371127,2791.762961285377
2018-03-09,2791.2504775627535,11.257099790926683,2796.3177140363573,2792.3237074115887,2793.1287498084525
2018-03-12,2795.8975385907916,9.629444596667154,2796.2828565890563,2796.3177140363573,2794.193771278086
2018-03-13,2793.3952787745416,12.34748372057882,2793.097159385873,2796.2828565890563,2795.0882385016184
2018-03-14,2791.7090854360767,5.714484742038266,2792.6331210151875,2793.097159385873,2794.4879884961288
2018-03-15,2788.2963022161257,9.068771270798687,2788.217073965305,2792.6331210151875,2793.5173577343544
2018-03-16,2786.076263657923,7.71886512268025,2791.485364152738,2788.217073965305,2792.9081423651583
2018-03-19,2789.943986028202,4.8210654413477325,2791.3276988881275,2791.485364152738,2792.7658554332347
2018-03-20,2787.962724470631,7.252703459730087,2788.916334556487,2791.3276988881275,2791.7085155075392
2018-03-21,2787.243878044715,0.42088835060399155,2789.6817554204326,2788.916334556487,2790.7655010548783
2018-03-22,2785.266380181753,3.672744300887369,2786.9656528022592,2789.6817554204326,2789.8895715429344
2018-03-23,2784.9616200385644,2.3233958395927887,2792.4096596186037,2786.9656528022592,2789.8576484862792
2018-03-26,2797.4168841428786,0.07384925778587226,2801.5239779694994,2792.4096596186037,2791.758634772593
2018-03-27,2799.1768173618098,2.9333499881321377,2803.026024951495,2801.5239779694994,2793.407300600986
2018-03-28,2802.5761947938054,-3.3733184455957685,2808.0429699597,2803.026024951495,2795.795196468354
2018-04-02,2836.8100527155875,-0.028127977206740207,2843.867769131478,2808.0429699597,2803.645401407638
2018-04-03,2843.5320727501057,3.678497844829746,2850.1510186913365,2843.867769131478,2812.283867589196
2018-04-04,2851.7395540836005,-1.7853298738723646,2859.7408291973934,2850.1510186913365,2822.680321359929
2018-04-05,2858.7674472030867,2.9002183445533727,2865.832386633227,2859.7408291973934,2833.1692823620183
2018-04-06,2867.3955085743873,3.020999714982593,2879.91542070564,2865.832386633227,2844.368059895753
2018-04-09,2904.64987984089,5.09345592131562,2912.4032062999545,2879.91542070564,2859.9933715169614
2018-04-10,2913.4962510809028,9.262375868338511,2920.3571156399885,2912.4032062999545,2876.038249471288
2018-04-11,2923.151289530602,4.151549578012972,2930.9317355847943,2920.3571156399885,2888.475958964619
2018-04-12,2930.912513649526,9.07357356153762,2937.2942145802613,2930.9317355847943,2900.924986948751
2018-04-13,2939.5355397279905,9.309807583312692,2950.9196198350073,2937.2942145802613,2913.9505284684105
2018-04-16,2972.3139048174426,11.000144163029436,2977.723419301441,2950.9196198350073,2929.934961706727
2018-04-17,2978.2419550004033,14.8121305491241,2982.4336515016707,2977.723419301441,2944.580423249017
2018-04-18,2984.3300149339493,9.242818867965674,2989.1660609484115,2982.4336515016707,2955.5465453416537
2018-04-19,2987.933126803847,13.616251022671337,2991.15049281422,2989.1660609484115,2965.6598849379725
2018-04-20,2991.875281886763,13.227157929020722,2999.93422380701,2991.15049281422,2975.517383255432
2018-04-23,3008.2864527939796,12.735839093827751,3010.259783188331,2999.93422380701,2985.941035913727
2018-04-24,3008.2839693793157,15.774394015471874,3009.124333974908,3010.259783188331,2994.2559950765703
2018-04-25,3008.361537824794,9.436904124038094,3009.9874527405505,3009.124333974908,2998.865142710729
2018-04-26,3005.9685660091973,13.063821472817732,3006.1685949130483,3009.9874527405505,3002.2558489123544
2018-04-27,3004.0203279921716,11.965299902651958,3009.3004109866724,3006.1685949130483,3005.1321846321052
2018-04-30,3004.2191592329054,9.700037258675696,3004.3305936379184,3009.3004109866724,3007.015056178348
2018-05-02,2995.3754362893383,5.611381328304304,2995.836386736758,3004.3305936379184,3006.429650882598
2018-05-03,2989.2353440347506,8.97866847676191,2988.6188983476964,2995.836386736758,3003.3380959053648
2018-05-04,2984.0508973576025,7.712711116712035,2988.8520595642635,2988.6188983476964,3000.4420567038437
2018-05-07,2977.6516327027457,5.4719802783136196,2978.1601486916775,2988.8520595642635,2995.895298982576
2018-05-08,2971.75510010663,8.236016683172625,2971.70367588337,2978.1601486916775,2990.9717391211934
2018-05-09,2966.8323921906253,1.7756704280335103,2968.106207937972,2971.70367588337,2985.08685297138
2018-05-10,2960.3241195492446,5.424087771085405,2960.6677473003506,2968.106207937972,2978.8493034945845
2018-05-11,2955.1164684987484,4.480723888181563,2960.9828903892467,2960.6677473003506,2973.8702325877966
2018-05-14,2950.113113698584,3.3343199963959425,2951.7609270456473,2960.9828903892467,2968.6048081160757
2018-05-15,2944.9574456444234,6.465143129253217,2945.998857282568,2951.7609270456473,2962.4829220758334
2018-05-16,2940.8080201344787,0.354030433798064,2943.099808503257,2945.998857282568,2957.474302048916
2018-05-17,2935.0468846099566,4.324577573062737,2936.310672648975,2943.099808503257,2952.4181587297167
2018-05-18,2930.507209924038,3.668118720753161,2937.1789816190726,2936.310672648975,2947.9999835413028
2018-05-21,2926.615898543875,3.115154226742323,2928.6851215767288,2937.1789816190726,2943.4310370093563
2018-05-22,2921.440039215846,6.345223464375206,2922.7820021656876,2928.6851215767288,2937.973767263134
2018-05-23,2917.053372475566,0.2840062687054459,2919.537558665932,2922.7820021656876,2933.3704289231746
2018-05-24,2910.840693041341,4.257743419659869,2912.205916884388,2919.537558665932,2928.542866009149
2018-05-25,2905.6482028445707,3.5620199023799946,2912.351236056692,2912.205916884388,2924.150212802497
2018-05-28,2898.8616050337505,2.6986405199144237,2900.8966098358787,2912.351236056692,2919.0910609720545
2018-05-29,2892.538261370097,5.786420258136127,2893.873657344431,2900.8966098358787,2912.9045860756773
2018-05-30,2886.9929664991973,-0.422501919388222,2889.5206864659967,2893.873657344431,2907.309666774144
2018-05-31,2879.6642637187724,3.4066265266002165,2881.1425746900327,2889.5206864659967,2901.361177134764
2018-06-01,2873.453452801286,2.577537293045315,2880.35463000864,2881.1425746900327,2895.7636158980085
2018-06-04,2864.7308857535513,1.451444411762329,2867.261562843244,2880.35463000864,2889.3429938921304
2018-06-05,2858.2943200014474,4.515175629819774,2860.219352424595,2867.261562843244,2881.8955819446887
2018-06-06,2852.9664589805802,-1.6806349979942004,2856.165014167818,2860.219352424595,2875.5053539921087
2018-06-07,2846.212699478917,2.1996574155528306,2848.4243526882688,2856.165014167818,2869.012596184085
2018-06-08,2840.9517136094255,1.4590355537259925,2848.6245475873393,2848.4243526882688,2863.170290629991
2018-06-11,2837.3459349713785,0.7908988954634124,2840.5737778266794,2848.6245475873393,2857.3747482209405
2018-06-12,2833.3232130259466,4.0539165441728,2835.847507157811,2840.5737778266794,2851.016587813679
2018-06-13,2830.7134502140684,-1.9309960152932968,2834.374772724081,2835.847507157811,2846.3184749395136
2018-06-14,2826.9377192033776,2.163525027253365,2829.4377696311212,2834.374772724081,2841.921105969017
2018-06-15,2824.8621483547217,1.631738443998218,2832.6132059015044,2829.4377696311212,2838.556561930972
2018-06-18,2831.437520771232,1.4704616049990114,2833.9387396019492,2832.6132059015044,2836.4871886329265
2018-06-19,2830.790516882058,4.83566623287509,2832.2812910974926,2833.9387396019492,2834.1524377058054
2018-06-20,2831.4307344462436,-1.0917141571012774,2833.744597243131,2832.2812910974926,2833.1768404795844
2018-06-21,2830.7110096581328,3.010797316666414,2831.5510936176797,2833.744597243131,2832.563067116708
2018-06-22,2831.433057970462,2.4341400864575755,2837.221984045856,2831.5510936176797,2832.9698115912474
2018-06-25,2844.3001919124645,1.8145073416901554,2844.085004314806,2837.221984045856,2835.062273688917
2018-06-26,2844.908010027897,4.926204242281101,2843.510238557645,2844.085004314806,2836.618992639794
2018-06-27,2846.3357168199386,-1.2967789128859166,2845.6411295256444,2843.510238557645,2838.290762628894
2018-06-28,2845.925169039873,2.4756133359229837,2843.6951594275815,2845.6411295256444,2839.9213152474777
2018-06-29,2846.4788306289697,1.5434135418759338,2849.198981544039,2843.6951594275815,2842.129084433322
2018-07-02,2856.1567036664214,-0.18701737088111248,2853.2781623588185,2849.198981544039,2845.2329513963414
2018-07-03,2854.9214448081852,2.579483463700716,2851.128648774283,2853.2781623588185,2847.2196177861165
2018-07-04,2854.1973722377165,-3.9556382867487976,2851.437937030912,2851.128648774283,2848.270036745561
2018-07-05,2851.3868231406473,-0.45041043816030246,2847.478522351766,2851.437937030912,2848.8369344304347
2018-07-06,2849.3583671366596,-1.5936679276184091,2850.836068505656,2847.478522351766,2849.579068570437
2018-07-09,2850.904750694347,-3.5283450837088006,2848.295046361583,2850.836068505656,2850.236195275294
2018-07-10,2847.068692658816,-0.6646646889776708,2844.0802923847327,2848.295046361583,2849.5049539668216
2018-07-11,2843.912171270993,-7.013931704505303,2842.488709922706,2844.0802923847327,2847.9636036188053
2018-07-12,2838.898500004725,-3.233971497188227,2836.841375361336,2842.488709922706,2845.922564559813
2018-07-13,2834.9501847284473,-4.015827111733135,2838.7656247518107,2836.841375361336,2844.1122342342273
2018-07-16,2832.8430183329765,-4.4040831308932455,2833.744926460824,2838.7656247518107,2842.1502919640925
2018-07-17,2828.575597877593,-0.9012498218217544,2829.361844150708,2833.744926460824,2839.0825456276716
2018-07-18,2825.395694307568,-6.5695897231339675,2827.9327455322596,2829.361844150708,2836.173645509197
2018-07-19,2820.758623795495,-2.0813084427332096,2822.7654357692427,2827.9327455322596,2833.128665992698
2018-07-20,2817.568027166982,-2.1429103961467497,2825.465052404335,2822.7654357692427,2830.6967149186453
2018-07-23,2819.684836999938,-0.46122122166405344,2824.2042711908507,2825.465052404335,2828.8914143228617
2018-07-24,2817.3223482352173,3.6475591941738754,2821.4087616373818,2824.2042711908507,2826.4118624493713
2018-07-25,2816.203370572249,-1.4820458536278258,2821.65174994228,2821.4087616373818,2824.6842658038654
2018-07-26,2813.721642356001,3.464516442826778,2818.1881226082214,2821.65174994228,2823.0880198692244
2018-07-27,2812.7176256936873,3.7692739033044154,2822.5700549589556,2818.1881226082214,2822.321921215895
2018-07-30,2820.9636587055506,5.916735241368628,2825.730038558314,2822.5700549589556,2822.745435900048
2018-07-31,2820.311491068641,9.954932519598698,2824.053914355412,2825.730038558314,2822.543844750202
2018-08-01,2820.655715980489,4.641180779948655,2825.181053434082,2824.053914355412,2822.683385070664
2018-08-02,2819.352779047991,9.293760714742644,2822.3423206962343,2825.181053434082,2822.8167506505
2018-08-03,2819.214752014051,9.20108492143376,2827.07409614163,2822.3423206962343,2823.591371536121
2018-08-06,2828.044283521765,9.6354580118711,2829.6048515465304,2827.07409614163,2825.2223328130226
2018-08-07,2826.919505226837,12.972497889659062,2827.19269019985,2829.6048515465304,2825.8827092760075
2018-08-08,2826.484268419319,6.918154529335393,2827.3572888465274,2827.19269019985,2826.1151736028955
2018-08-09,2824.1245768869726,10.807592829612132,2823.36199700127,2827.3572888465274,2826.0163282665894
2018-08-10,2822.689810994813,9.946506012230547,2826.7812856170103,2823.36199700127,2826.24493286415
2018-08-13,2826.6518289036208,8.213318388993649,2824.877483669271,2826.7812856170103,2826.607099003156
2018-08-14,2823.7524357308707,10.92592154339846,2820.9769857704737,2824.877483669271,2825.736083235847
2018-08-16,2817.5062522689104,7.73764031584127,2814.429563356095,2820.9769857704737,2823.5681849229286
2018-08-17,2814.498779491673,6.496677335618063,2816.702580114289,2814.429563356095,2822.069597767848
2018-08-20,2814.8840987934823,4.213545943974476,2812.5907057798836,2816.702580114289,2819.9600859011844
2018-08-21,2811.281888446446,6.94135010751621,2808.430977042337,2812.5907057798836,2817.8270830499087
2018-08-23,2804.473491085016,4.057424954013154,2802.1170794455234,2808.430977042337,2814.3036250254104
2018-08-24,2801.611125219022,3.089345084956787,2804.8662688909512,2802.1170794455234,2811.444880057079
2018-08-27,2803.9709931259063,1.9708217049196586,2803.3583997514875,2804.8662688909512,2808.927939197224
2018-08-28,2801.4450371577195,5.156495400672945,2800.3469020474445,2803.3583997514875,2806.916130438845
2018-08-29,2800.046287080419,-0.8736053400608291,2800.3081790474052,2800.3469020474445,2804.5740731435762
2018-08-30,2797.1741307037682,3.204509414658149,2796.498472907203,2800.3081790474052,2802.275182733193
2018-08-31,2795.675598489569,2.681410751709592,2800.471482059635,2796.498472907203,2801.138112021378
2018-09-03,2801.8860996190188,2.6586421256161703,2802.0414607151506,2800.471482059635,2801.127309345611
2018-09-04,2800.3957710675018,6.0954122458654085,2799.7174019504137,2802.0414607151506,2800.391756925534
2018-09-05,2799.833378308664,0.24699528540001703,2800.1381666280895,2799.7174019504137,2799.9317236221914
2018-09-06,2797.561306532607,4.43332829749518,2796.534251274813,2800.1381666280895,2799.3870592261014
2018-09-07,2796.396818649664,3.9433187992763328,2800.4412678716335,2796.534251274813,2799.4060719152767
2018-09-10,2801.8434607503236,3.5881384155946354,2800.129235974803,2800.4412678716335,2799.9247523535055
2018-09-11,2799.5000523830836,6.787799060590975,2796.643138588885,2800.129235974803,2799.377846143398
2018-09-12,2797.8046402950868,0.65287610010988,2795.669805332108,2796.643138588885,2798.4676096601065
2018-09-14,2791.3740616467667,3.671880131885956,2792.6297070478904,2795.669805332108,2797.455081816889
2018-09-17,2791.1386414525273,2.2270334897322828,2786.61063085459,2792.6297070478904,2795.522576706389
2018-09-18,2786.7945861121616,5.095336576939188,2781.253514003066,2786.61063085459,2793.3396142389965
2018-09-19,2783.1446079580624,-1.3347238380176583,2778.520863995074,2781.253514003066,2790.2081279709164
2018-09-21,2773.1890020246783,1.243828421694073,2772.5228375460742,2778.520863995074,2786.2643567668124
2018-09-24,2769.487317778187,-0.37699637041703893,2764.21599249598,2772.5228375460742,2781.6319073249692
2018-09-25,2764.6690019440402,2.5771161488221637,2758.8270271193883,2764.21599249598,2776.3686532945803
2018-09-26,2760.9460193932155,-3.695010924152296,2756.4708940875294,2758.8270271193883,2771.203108585957
2018-09-27,2755.7912425528607,0.14447184075788733,2750.480727051486,2756.4708940875294,2766.0416937569425
2018-09-28,2752.1301273525114,-0.6000567049373966,2752.489550133641,2750.480727051486,2761.9325560613106
2018-10-01,2753.3886320035267,-1.056166308326111,2750.2517722715406,2752.489550133641,2757.89411438652
2018-10-03,2750.105639791963,-3.4601039209727036,2748.269493250224,2750.2517722715406,2754.429350915684
2018-10-04,2748.0515716755144,0.8403588382654785,2745.5444560588426,2748.269493250224,2751.7619885675217
2018-10-05,2747.735626426734,0.5421004757119015,2751.0000996350955,2745.5444560588426,2750.643856069765
2018-10-08,2759.871142759413,1.2143410630842002,2759.56442272831,2751.0000996350955,2751.0857887327343
2018-10-09,2761.190280526898,4.8902005731819305,2760.448201046825,2759.56442272831,2752.509713589211
2018-10-10,2763.862993009472,-0.715910021857803,2764.514497954668,2760.448201046825,2754.2275632779297
2018-10-11,2765.2481900294974,3.7151176430459256,2764.984201968574,2764.514497954668,2756.3321960917915
2018-10-12,2768.1535097763517,3.4709927956664632,2773.376808752786,2764.984201968574,2759.9189554493
2018-10-15,2788.092958456476,3.843352934683108,2788.733985414089,2773.376808752786,2766.088888214336
2018-10-16,2791.245757842105,7.2748604976228535,2791.0901434040084,2788.733985414089,2771.8160373241803
2018-10-17,2795.315849804103,1.362191144809502,2796.194607471491,2791.0901434040084,2777.04892085892
2018-10-19,2801.0327361574014,4.785649400187132,2805.8024355751872,2796.194607471491,2783.528097220115
2018-10-22,2819.7222037120605,3.80481256811046,2819.07934444614,2805.8024355751872,2791.323075290325
2018-10-23,2821.626885993317,6.779147194250009,2819.9803223219237,2819.07934444614,2799.1796639122326
2018-10-24,2824.0867698576003,0.4270271741818976,2823.3067847089364,2819.9803223219237,2806.3125176202543
2018-10-25,2824.48531622179,4.087947785852483,2822.3129893567784,2823.3067847089364,2811.109518183495
2018-10-26,2825.669313307313,3.07045182897643,2828.564562090443,2822.3129893567784,2816.4630065672713
2018-10-29,2836.615720366343,1.3052085321589009,2834.052711797244,2828.564562090443,2821.871307185236
2018-10-30,2835.7369251398854,4.146164637576441,2832.2165690481106,2834.052711797244,2825.6447548242254
2018-10-31,2835.396991493858,-2.2704748739824048,2832.8130627758437,2832.2165690481106,2827.606714585611
2018-11-01,2833.026215166815,1.394520441787324,2829.138254969925,2832.8130627758437,2828.9149906781827
2018-11-02,2831.5139467424615,0.44733437169701884,2832.795142465435,2829.138254969925,2830.2704703576824
2018-11-05,2835.15404885466,-0.7622130786572818,2831.3110904706477,2832.795142465435,2831.5559133739494
2018-11-06,2832.1842307656907,2.352998167560262,2827.490138980297,2831.3110904706477,2831.402424358215
2018-11-07,2829.9506916731275,-3.761094056342851,2826.2906464725343,2827.490138980297,2830.293557883256
2018-11-09,2822.88709691527,-0.3978372565608239,2823.252585326693,2826.2906464725343,2829.012988780197
2018-11-12,2823.1747486520844,-0.7074448364767763,2818.55922660197,2823.252585326693,2826.9767264696434
2018-11-13,2819.4066814859293,2.6479704872467664,2813.9652488602537,2818.55922660197,2824.8091541682616
2018-11-14,2816.5003900066763,-3.270072600366529,2812.1108156027776,2813.9652488602537,2821.8542503307394
2018-11-15,2811.868365895159,0.8603403842448103,2806.274993217978,2812.1108156027776,2818.277665008929
2018-11-16,2808.375693618188,0.32953880484329034,2808.038658420557,2806.274993217978,2815.4988820718236
2018-11-19,2807.453109079864,-0.051098170209447735,2802.2137327758333,2808.038658420557,2812.0593229722945
2018-11-20,2803.3100845238323,3.172024049166786,2797.297437728576,2802.2137327758333,2808.351444743992
2018-11-21,2800.0222565324657,-2.924627862995229,2795.1333585261777,2797.297437728576,2805.004892161736
2018-11-22,2794.9959896006767,0.9884447986019795,2788.997262442318,2795.1333585261777,2801.438036959174
2018-11-26,2788.918456259241,-0.979287935324304,2783.898210357867,2788.997262442318,2797.4076647813295
2018-11-27,2784.3886140828918,1.9908305689430459,2778.8117730797862,2783.898210357867,2793.4843476187307
2018-11-28,2780.7593237270153,-4.330237246961853,2776.5427918922533,2778.8117730797862,2788.9849381146873
2018-11-29,2775.459123852421,-0.6014789982494686,2770.3852026355457,2776.5427918922533,2784.438005237503
2018-11-30,2771.375574621164,-1.5128400532461965,2771.9394745419663,2770.3852026355457,2780.815439067988
2018-12-03,2769.446154918763,-2.715353779409866,2766.408300778222,2771.9394745419663,2776.711859389708
2018-12-04,2765.340864119002,0.3990202401132956,2761.9893089667303,2766.408300778222,2772.8535803217674
2018-12-05,2762.3403003055782,-5.69947315679536,2760.5686974631813,2761.9893089667303,2769.5207927653837
2018-12-06,2757.8876392774887,-1.670876721175501,2755.44767116735,2760.5686974631813,2766.18306392075
2018-12-07,2754.880551966282,-2.2086103191236472,2758.229779243464,2755.44767116735,2763.5669192566374
2018-12-10,2757.576072616476,-1.9171551898988592,2757.491217929807,2758.229779243464,2761.7249214415315
2018-12-11,2755.4563659121804,1.7858286744117446,2755.002729155648,2757.491217929807,2759.3053863863433
2018-12-12,2754.638149403578,-3.7000247695694792,2755.6491229309645,2755.002729155648,2757.768360979592
2018-12-13,2752.5410628477994,0.9504968472156907,2752.707275981665,2755.6491229309645,2756.4423562674397
2018-12-14,2752.0341896929713,1.028440239897845,2757.7528683660116,2752.707275981665,2756.040094967844
2018-12-17,2762.750532934455,2.971204884465798,2763.9932830778685,2757.7528683660116,2757.260896669347
2018-12-18,2763.3472381282495,7.108740857957269,2763.780978819685,2763.9932830778685,2758.0539251802356
2018-12-19,2765.1975998992666,1.9767285008186293,2766.621483272863,2763.780978819685,2759.3582488006723
2018-12-20,2765.679572683541,6.889090140856544,2765.759081207864,2766.621483272863,2760.894870522417
2018-12-21,2767.621980526437,7.127653311516379,2772.739185830782,2765.759081207864,2763.336308079534
2018-12-24,2784.548112088537,8.889318738107747,2783.6625144836353,2772.739185830782,2767.758485008387
2018-12-26,2789.9033500385904,7.2131949736878855,2788.3061985418253,2783.6625144836353,2772.1232464620743
2018-12-27,2791.413916649875,11.628523823586221,2788.0951866903997,2788.3061985418253,2775.5663755495793
2018-12-28,2794.09116712464,11.277540238718593,2795.491303929035,2788.0951866903997,2780.096421993772
2018-12-31,2811.501096251854,10.842861761823968,2806.3626024627874,2795.491303929035,2785.77372473519
2019-01-01,2813.3234697639186,13.870671829350798,2806.8872348743994,2806.3626024627874,2791.6491752589804
2019-01-02,2815.898329191499,7.503580598717213,2810.0844783122925,2806.8872348743994,2796.9842170420534
2019-01-03,2816.2377834617673,11.08909594205283,2808.874207403756,2810.0844783122925,2800.5858874592136
2019-01-04,2817.5821244230638,9.928185516222406,2815.1875878609403,2808.874207403756,2804.426085933373
2019-01-07,2830.398359861285,7.356246682873085,2822.6337082319774,2815.1875878609403,2809.3601604393125
2019-01-08,2830.621146873159,9.820587766774453,2822.0622747427324,2822.6337082319774,2813.156013412698
2019-01-09,2831.625799770287,2.985716964063361,2824.233809059873,2822.0622747427324,2815.709042926567
2019-01-10,2830.8429567584376,6.199967868229912,2822.4433922850735,2824.233809059873,2817.9313511280925
2019-01-11,2831.1612213401804,4.7795653631481105,2828.2908393719545,2822.4433922850735,2820.532259850901
2019-01-14,2841.727681774338,2.1255293464392913,2835.153604238522,2828.2908393719545,2824.2864593987247
2019-01-15,2841.5343148707407,4.789137777283491,2834.6770097929516,2835.153604238522,2827.0706625318694
2019-01-16,2842.3042401468024,-1.7426718885447212,2837.0841025849118,2834.6770097929516,2829.1350045822883
2019-01-17,2841.4680164482766,1.8690146909969183,2835.6602333134065,2837.0841025849118,2831.0775700923846
2019-01-18,2841.9084695023766,0.928896128677291,2841.9910713294717,2835.6602333134065,2833.6143218451843
2019-01-21,2853.7600948258146,0.07326790842479558,2850.8095708166193,2841.9910713294717,2837.6666330639773
2019-01-22,2854.2348703148177,3.4037293771973527,2851.0752582816485,2850.8095708166193,2840.921550051076
2019-01-23,2855.7514786434913,-2.454573517885451,2854.227107653735,2851.0752582816485,2843.646336253249
2019-01-24,2855.712633960454,1.8212931085975568,2853.524485090941,2854.227107653735,2846.3388327243906
2019-01-25,2856.9725978496926,1.52080897395537,2860.52805700235,2853.524485090941,2849.6879690697388
2019-01-28,2871.1388096951277,2.304073431503923,2870.855232397351,2860.52805700235,2854.715826081731
2019-01-29,2872.253993841364,6.051995077111022,2871.396530309743,2870.855232397351,2858.9166059360555
2019-01-30,2874.311125098522,0.5342268634268417,2874.6912249296474,2871.396530309743,2862.328270809345
2019-01-31,2874.6979669219463,5.069687731085949,2873.9937346415345,2874.6912249296474,2865.6023388607578
2019-02-01,2876.2582020921427,4.946267550751529,2880.8643632261883,2873.9937346415345,2869.407661085394
